label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Palm,0.6922822594642639,0.7268320322036743,6.772371108354491e-08,0.637346088886261,0.6709811091423035,-0.016857832670211792,0.5924003720283508,0.5681663155555725,-0.02234807424247265,0.5673578977584839,0.47902965545654297,-0.027893271297216415,0.5659478306770325,0.39991238713264465,-0.032349515706300735,0.6315782070159912,0.45597654581069946,0.000785265990998596,0.6097967028617859,0.36055314540863037,-0.012540395371615887,0.5953580737113953,0.30693262815475464,-0.026242999359965324,0.5837136507034302,0.2559313178062439,-0.037645138800144196,0.6662857532501221,0.44131818413734436,-0.002957587828859687,0.6482771039009094,0.3406055271625519,-0.014936327002942562,0.6334657669067383,0.2777983248233795,-0.028578979894518852,0.6168279051780701,0.22353778779506683,-0.03928128257393837,0.7008830904960632,0.4489429295063019,-0.010833695530891418,0.6956023573875427,0.3492847681045532,-0.025728600099682808,0.6869507431983948,0.2866535186767578,-0.03559119626879692,0.6733177304267883,0.23278465867042542,-0.042520102113485336,0.7360273003578186,0.4730501174926758,-0.02072366699576378,0.7411834001541138,0.3900440037250519,-0.03434162586927414,0.7376518249511719,0.3348376750946045,-0.04061467945575714,0.7286120653152466,0.2849690616130829,-0.04499443247914314
Palm,0.8555817604064941,0.7314602732658386,5.798841584692127e-07,0.7864675521850586,0.6667558550834656,-0.018108798190951347,0.7480567693710327,0.5766857862472534,-0.02658778242766857,0.7343261241912842,0.49798035621643066,-0.036883119493722916,0.743202805519104,0.4175952076911926,-0.04761023074388504,0.7850300669670105,0.4875679910182953,0.008373674005270004,0.7734110951423645,0.3737773299217224,-0.010161726735532284,0.7701233625411987,0.29618674516677856,-0.032324522733688354,0.7728429436683655,0.23314733803272247,-0.04962550848722458,0.8237115740776062,0.4763045907020569,0.0011610450455918908,0.8084903955459595,0.34974074363708496,-0.01829843409359455,0.8031023740768433,0.2676241099834442,-0.04507272318005562,0.7982602119445801,0.20016056299209595,-0.06418758630752563,0.8602277636528015,0.48098981380462646,-0.010960965417325497,0.8462135195732117,0.3577992916107178,-0.030494680628180504,0.8387764096260071,0.28348517417907715,-0.049264341592788696,0.8315505385398865,0.2199842631816864,-0.06210168078541756,0.8994730114936829,0.49649474024772644,-0.025396382436156273,0.8923392295837402,0.3989982604980469,-0.042181432247161865,0.8839695453643799,0.3381085991859436,-0.05235530063509941,0.8740881681442261,0.27748313546180725,-0.06002742052078247
Palm,0.6908630728721619,0.7113510966300964,1.8525345524267323e-07,0.6354053616523743,0.662484884262085,-0.017450394108891487,0.591250479221344,0.5663996934890747,-0.022755717858672142,0.5668293833732605,0.4822080433368683,-0.027541760355234146,0.560600757598877,0.40774670243263245,-0.031131945550441742,0.629234790802002,0.45080578327178955,-0.0009045108454301953,0.6084566116333008,0.3522757291793823,-0.012282699346542358,0.5954337120056152,0.2953111529350281,-0.02413242869079113,0.585818886756897,0.24340277910232544,-0.033971916884183884,0.6639881730079651,0.4366651177406311,-0.0040714191272854805,0.644831657409668,0.3324749767780304,-0.014184935949742794,0.6319106817245483,0.26505765318870544,-0.026988422498106956,0.6196414232254028,0.20884265005588531,-0.03690754622220993,0.6986895799636841,0.444642037153244,-0.011081521399319172,0.6918238997459412,0.3421715795993805,-0.02479693479835987,0.685389518737793,0.27671319246292114,-0.03494257107377052,0.6759504079818726,0.22010713815689087,-0.042057301849126816,0.7344325184822083,0.46828415989875793,-0.019949031993746758,0.7391176223754883,0.3839956223964691,-0.0332106351852417,0.738193690776825,0.3266986012458801,-0.03939472511410713,0.7338016629219055,0.2719912528991699,-0.04353726655244827
Palm,0.6880066394805908,0.718961775302887,2.0389441601764702e-07,0.6299734711647034,0.6812868118286133,-0.015017857775092125,0.5809423327445984,0.5907981395721436,-0.01872999593615532,0.5505256652832031,0.517054557800293,-0.02203146368265152,0.5192438364028931,0.47471892833709717,-0.02474539913237095,0.6183304786682129,0.45514124631881714,-0.0006383128347806633,0.5907726287841797,0.3583245873451233,-0.009775695390999317,0.5753976106643677,0.3024260997772217,-0.019641956314444542,0.5644428133964539,0.2525167167186737,-0.028028717264533043,0.6554120182991028,0.43652939796447754,-0.005283248610794544,0.6338755488395691,0.3273162543773651,-0.012675872072577477,0.620834231376648,0.2592553198337555,-0.023056844249367714,0.6103171706199646,0.2064664512872696,-0.03134838864207268,0.6923084259033203,0.44337132573127747,-0.013539542444050312,0.6864492893218994,0.3356284499168396,-0.02571471408009529,0.6804015636444092,0.27070415019989014,-0.035353224724531174,0.672900378704071,0.21611382067203522,-0.042274340987205505,0.730055034160614,0.46625709533691406,-0.02333817631006241,0.737342119216919,0.3773021399974823,-0.035960983484983444,0.7404806613922119,0.31902071833610535,-0.04171031340956688,0.7408369183540344,0.26301121711730957,-0.045632679015398026
Palm,0.3798607587814331,0.6729480624198914,2.5346807319692743e-07,0.32789403200149536,0.6629204154014587,-0.01860865205526352,0.2796470522880554,0.5853643417358398,-0.026345187798142433,0.24962782859802246,0.5181039571762085,-0.0326896570622921,0.2302876114845276,0.46022599935531616,-0.03801863268017769,0.3018164038658142,0.4355226755142212,-0.009005701169371605,0.2704116404056549,0.3463299870491028,-0.021149281412363052,0.24962501227855682,0.2899708151817322,-0.03313357010483742,0.23287193477153778,0.2435494214296341,-0.04266777262091637,0.33401986956596375,0.40854474902153015,-0.012295335531234741,0.30509626865386963,0.30409565567970276,-0.023114563897252083,0.2846398949623108,0.23503273725509644,-0.03521706163883209,0.2660450339317322,0.18071293830871582,-0.04403300955891609,0.36807873845100403,0.4081006646156311,-0.01890108920633793,0.3542707860469818,0.3013298213481903,-0.03227465599775314,0.3425685167312622,0.23339778184890747,-0.04276876151561737,0.3303183317184448,0.17551985383033752,-0.04996507614850998,0.4031602740287781,0.42493152618408203,-0.027309918776154518,0.4031595289707184,0.3338397145271301,-0.040876906365156174,0.4010036587715149,0.2712067663669586,-0.04755625128746033,0.395556777715683,0.21301473677158356,-0.05165557563304901
Palm,0.6962830424308777,0.7228081822395325,-1.492442697204055e-10,0.6420298218727112,0.6699792742729187,-0.011807095259428024,0.5967637300491333,0.5642687082290649,-0.013084517791867256,0.5750365853309631,0.47529923915863037,-0.01511474885046482,0.5693234205245972,0.40333449840545654,-0.016349952667951584,0.6331645846366882,0.4551502764225006,0.005333760287612677,0.6122082471847534,0.3621920645236969,-0.003923872951418161,0.5985799431800842,0.3133006691932678,-0.014369331300258636,0.5867796540260315,0.2681276500225067,-0.023506952449679375,0.666433572769165,0.4415678083896637,0.0007429160759784281,0.6474026441574097,0.3439912796020508,-0.0071721323765814304,0.6327984929084778,0.28449735045433044,-0.01831822097301483,0.6173593401908875,0.23451220989227295,-0.027607811614871025,0.7004064917564392,0.4481002688407898,-0.007448344491422176,0.6930310726165771,0.3524164855480194,-0.01812462881207466,0.6842942237854004,0.293347030878067,-0.02648576907813549,0.6717230081558228,0.24434129893779755,-0.033148858696222305,0.7355380058288574,0.4690190851688385,-0.017396878451108932,0.7405087947845459,0.3904801607131958,-0.02758437767624855,0.737976610660553,0.3370194733142853,-0.03263261541724205,0.7314379811286926,0.28941112756729126,-0.03667543828487396
Palm,0.5904168486595154,0.6877822279930115,3.6646397916229034e-07,0.5486488938331604,0.6425145268440247,-0.01377171277999878,0.5235099792480469,0.5487919449806213,-0.020405901595950127,0.5148690938949585,0.4711989164352417,-0.026744702830910683,0.5117971897125244,0.41125616431236267,-0.033410582691431046,0.5445612668991089,0.4467616081237793,-0.004316831007599831,0.5342106223106384,0.3402566611766815,-0.01879078708589077,0.5289741158485413,0.2674952447414398,-0.033043552190065384,0.5280360579490662,0.2102668136358261,-0.043348222970962524,0.575161874294281,0.4373359680175781,-0.008825832046568394,0.5647245049476624,0.3250952363014221,-0.023733951151371002,0.5582559108734131,0.24700817465782166,-0.03988853096961975,0.5536090135574341,0.18289276957511902,-0.050591159611940384,0.6031871438026428,0.4462130069732666,-0.016002779826521873,0.5954054594039917,0.3332292139530182,-0.030743064358830452,0.5888711810112,0.251510351896286,-0.04106691852211952,0.586662232875824,0.18512099981307983,-0.04755505174398422,0.6354370713233948,0.46921777725219727,-0.024600574746727943,0.6319518685340881,0.37514498829841614,-0.03753165155649185,0.6287193298339844,0.30698442459106445,-0.04249149188399315,0.6258673071861267,0.24574263393878937,-0.045123010873794556
Palm,0.6997367143630981,0.7216324210166931,-9.41557320999209e-09,0.647422194480896,0.6657955050468445,-0.01173282042145729,0.6032281517982483,0.5602695941925049,-0.01351100578904152,0.5791666507720947,0.47568368911743164,-0.01638169214129448,0.574815034866333,0.40424594283103943,-0.01819141022861004,0.6389056444168091,0.44580236077308655,0.008971689268946648,0.6168652176856995,0.3563193082809448,-0.0008701757178641856,0.6019574403762817,0.3074457049369812,-0.012802490033209324,0.58944171667099,0.26279062032699585,-0.02291891723871231,0.6709346175193787,0.43272659182548523,0.003742013592272997,0.6500122547149658,0.3340505361557007,-0.003970422316342592,0.634901225566864,0.27496328949928284,-0.014892416074872017,0.6198666095733643,0.22619234025478363,-0.02378387562930584,0.7045738101005554,0.440550833940506,-0.005527387838810682,0.6947883367538452,0.3403964340686798,-0.016350960358977318,0.6869809031486511,0.2820258140563965,-0.023834750056266785,0.6764205694198608,0.23464353382587433,-0.029537532478570938,0.7397639155387878,0.4650958180427551,-0.016739200800657272,0.7428317070007324,0.38513168692588806,-0.026959620416164398,0.7402489185333252,0.3325681984424591,-0.03112252987921238,0.7341649532318115,0.28503844141960144,-0.03427504375576973
Palm,0.695568323135376,0.7296945452690125,-3.101526857562931e-08,0.6409696340560913,0.6719715595245361,-0.011281399987637997,0.5987825989723206,0.5672868490219116,-0.012309495359659195,0.5777053236961365,0.47957539558410645,-0.014496088959276676,0.5719791650772095,0.41184884309768677,-0.016056351363658905,0.6342105865478516,0.4601668119430542,0.0069090379402041435,0.6119059324264526,0.3663809597492218,-0.0027877415996044874,0.5977029204368591,0.31589430570602417,-0.013843661174178123,0.5860105752944946,0.2683112621307373,-0.02353545092046261,0.6674540042877197,0.4452684819698334,0.001614865381270647,0.6484619975090027,0.34526973962783813,-0.006737810559570789,0.6338610649108887,0.2859146296977997,-0.018100610002875328,0.6189713478088379,0.23466268181800842,-0.027706390246748924,0.7010712027549744,0.4496871531009674,-0.0073629105463624,0.6935701966285706,0.35004425048828125,-0.018264951184391975,0.684868335723877,0.2916065454483032,-0.025930462405085564,0.6726064682006836,0.24352923035621643,-0.03221908584237099,0.7351503372192383,0.4687819480895996,-0.018248004838824272,0.7389349937438965,0.3900691866874695,-0.0283511895686388,0.7366601824760437,0.337770938873291,-0.03266340494155884,0.7303058505058289,0.2916155159473419,-0.03629528358578682
Palm,0.6986796855926514,0.7255163192749023,9.704820058686892e-08,0.6446308493614197,0.6743904948234558,-0.01619260385632515,0.5968693494796753,0.5749331712722778,-0.020769238471984863,0.5682662725448608,0.4921605885028839,-0.025477850809693336,0.5612209439277649,0.4179989695549011,-0.029163695871829987,0.633297324180603,0.4514121413230896,0.0018183209467679262,0.6091980338096619,0.35685181617736816,-0.010373247787356377,0.5935378670692444,0.3032245635986328,-0.023295484483242035,0.5814027190208435,0.25315767526626587,-0.034074198454618454,0.6676502227783203,0.43589550256729126,-0.0023960331454873085,0.6474215388298035,0.3316187560558319,-0.012828323058784008,0.6331108808517456,0.2670799493789673,-0.025734342634677887,0.6186089515686035,0.2125946581363678,-0.0358700156211853,0.7033668160438538,0.4427855908870697,-0.010683799162507057,0.6958090662956238,0.3398534059524536,-0.024492651224136353,0.6883134841918945,0.27518969774246216,-0.034308817237615585,0.6769300103187561,0.21990741789340973,-0.04133947938680649,0.7402862310409546,0.4674506187438965,-0.020940881222486496,0.7450517416000366,0.3843623101711273,-0.033751487731933594,0.743092954158783,0.32919979095458984,-0.03947767987847328,0.7367944121360779,0.27819520235061646,-0.04355210065841675
Palm,0.6994065046310425,0.7166473865509033,8.872782331081908e-08,0.6446118354797363,0.670953631401062,-0.014723704196512699,0.5974292159080505,0.5745320320129395,-0.019305657595396042,0.5702676773071289,0.4944591820240021,-0.024178681895136833,0.5654160976409912,0.4225025177001953,-0.028014766052365303,0.6328545808792114,0.4554172158241272,0.0008545093005523086,0.6100940704345703,0.3616741895675659,-0.012141774408519268,0.5938555002212524,0.30865463614463806,-0.025287438184022903,0.5807507634162903,0.26081541180610657,-0.035889796912670135,0.6664140820503235,0.4388728141784668,-0.0039795320481061935,0.6451742053031921,0.33599206805229187,-0.015376800671219826,0.6297827363014221,0.27094048261642456,-0.028293421491980553,0.6145527362823486,0.21679556369781494,-0.03812415525317192,0.7009516954421997,0.44443055987358093,-0.012608419172465801,0.6918327212333679,0.3428817689418793,-0.026986341923475266,0.684508204460144,0.27848127484321594,-0.03651544824242592,0.6743796467781067,0.22492553293704987,-0.04301351681351662,0.7363072037696838,0.466503769159317,-0.0229960884898901,0.7404606938362122,0.3841111660003662,-0.036278143525123596,0.7389952540397644,0.3275173008441925,-0.04189645126461983,0.7339479923248291,0.2757273316383362,-0.04555093124508858
Palm,0.5322120785713196,0.7531686425209045,1.7995228063227842e-07,0.47780799865722656,0.7334697842597961,-0.015416484326124191,0.42712539434432983,0.6536292433738708,-0.019202133640646935,0.3973540663719177,0.5903496742248535,-0.02264377661049366,0.37446627020835876,0.5415764451026917,-0.025476757436990738,0.45957207679748535,0.4947013556957245,-0.0016606528079137206,0.43029120564460754,0.40060269832611084,-0.01098607387393713,0.41307830810546875,0.34167882800102234,-0.0220426544547081,0.3998178541660309,0.29237937927246094,-0.031348250806331635,0.49327218532562256,0.47176238894462585,-0.0062830885872244835,0.47027862071990967,0.36213061213493347,-0.013998736627399921,0.4563753008842468,0.2924310564994812,-0.025045132264494896,0.44475677609443665,0.23958057165145874,-0.03348972275853157,0.5282639265060425,0.47554752230644226,-0.01455150917172432,0.5213911533355713,0.3671160340309143,-0.02638934925198555,0.5149652361869812,0.29692935943603516,-0.037962138652801514,0.5077057480812073,0.23810294270515442,-0.04625021666288376,0.5630676746368408,0.49900874495506287,-0.024514226242899895,0.5715685486793518,0.4107075035572052,-0.03687775135040283,0.5748652815818787,0.35104629397392273,-0.04345091059803963,0.5752649903297424,0.29487287998199463,-0.04794178530573845
Palm,0.4824199378490448,0.653164267539978,2.7080452014160983e-07,0.4196304678916931,0.6438760757446289,-0.00878025870770216,0.3756991922855377,0.5540534257888794,-0.009562560357153416,0.36136355996131897,0.4676276743412018,-0.011264069937169552,0.35853490233421326,0.39867207407951355,-0.012277357280254364,0.3877483904361725,0.4344608783721924,0.009679396636784077,0.3661576509475708,0.3303273320198059,0.0018444114830344915,0.3550727367401123,0.26616355776786804,-0.007372396532446146,0.34781572222709656,0.2120593637228012,-0.014939929358661175,0.41680705547332764,0.4089830815792084,0.003584813792258501,0.3901655375957489,0.29766178131103516,-0.0037813526578247547,0.3745611608028412,0.22273856401443481,-0.014306279830634594,0.36293935775756836,0.1607780009508133,-0.021906500682234764,0.44621890783309937,0.40491968393325806,-0.005902900826185942,0.4241713583469391,0.29356929659843445,-0.014678983949124813,0.40853291749954224,0.22617992758750916,-0.022411787882447243,0.3968016505241394,0.16998881101608276,-0.027969561517238617,0.4814917743206024,0.41392549872398376,-0.01700681820511818,0.4619513154029846,0.32137930393218994,-0.02555709518492222,0.44886285066604614,0.265702486038208,-0.02922857739031315,0.43641212582588196,0.21347609162330627,-0.031582821160554886
